Date;Price;;;
15/4/2005;40,13;;;
08/4/2005;38,91;;;
07/4/2005;39,21;;;
06/4/2005;38,8;;;
05/4/2005;38,57;;;
04/4/2005;38,66;;;
01/4/2005;37,95;;;
29/3/2005;36,9;;;
23/3/2005;37,01;;;
22/3/2005;36,87;;;
21/3/2005;36,65;;;
18/3/2005;36,32;;;
17/3/2005;36;;;
16/3/2005;35,72;;;
15/3/2005;35,75;;;
14/3/2005;35,66;;;
11/3/2005;35,59;;;
10/3/2005;35,46;;;
09/3/2005;35,65;;;
08/3/2005;35,45;;;
07/3/2005;35,06;;;
04/3/2005;35,33;;;
03/3/2005;35,41;;;
02/3/2005;35,05;;;
01/3/2005;34,52;;;
28/2/2005;34,52;;;
25/2/2005;34,65;;;
24/2/2005;34,72;;;
23/2/2005;34,72;;;
22/2/2005;34,47;;;
21/2/2005;34,15;;;
18/2/2005;34,27;;;
17/2/2005;33,97;;;
16/2/2005;33,87;;;
15/2/2005;33,9;;;
14/2/2005;33,8;;;
11/2/2005;33,63;;;
10/2/2005;33,51;;;
09/2/2005;33,39;;;
08/2/2005;33,39;;;
04/2/2005;33,67;;;
03/2/2005;33,82;;;
02/2/2005;33,79;;;
01/2/2005;33,76;;;
31/1/2005;33,62;;;
28/1/2005;33,62;;;
27/1/2005;33,59;;;
26/1/2005;33,62;;;
25/1/2005;33,65;;;
24/1/2005;33,76;;;
21/1/2005;33,89;;;
20/1/2005;33,81;;;
19/1/2005;33,81;;;
18/1/2005;33,63;;;
17/1/2005;33,47;;;
14/1/2005;33,37;;;
13/1/2005;33,42;;;
12/1/2005;33,42;;;
11/1/2005;33,66;;;
10/1/2005;33,65;;;
07/1/2005;33,82;;;
06/1/2005;33,82;;;
05/1/2005;33,9;;;
04/1/2005;34,25;;;
03/1/2005;34,25;;;
30/12/2004;33,04;;;
29/12/2004;33,04;;;
28/12/2004;33,26;;;
27/12/2004;33,26;;;
23/12/2004;33,35;;;
22/12/2004;33,35;;;
21/12/2004;33,45;;;
20/12/2004;33,36;;;
17/12/2004;33,36;;;
16/12/2004;33,03;;;
15/12/2004;33,28;;;
14/12/2004;33,19;;;
10/12/2004;33,11;;;
09/12/2004;33,11;;;
08/12/2004;33,06;;;
07/12/2004;33,06;;;
06/12/2004;32,9;;;
03/12/2004;32,9;;;
02/12/2004;32,88;;;
01/12/2004;32,98;;;
30/11/2004;33,12;;;
29/11/2004;32,96;;;
26/11/2004;32,96;;;
25/11/2004;32,78;;;
24/11/2004;32,7;;;
23/11/2004;32,78;;;
19/11/2004;33,16;;;
18/11/2004;33,16;;;
17/11/2004;33,21;;;
16/11/2004;33,27;;;
15/11/2004;33,22;;;
12/11/2004;33,26;;;
10/11/2004;33,56;;;
09/11/2004;33,56;;;
08/11/2004;33,59;;;
05/11/2004;33,44;;;
04/11/2004;33,36;;;
03/11/2004;33,51;;;
02/11/2004;33,56;;;
01/11/2004;33,67;;;
29/10/2004;33,67;;;
28/10/2004;33,8;;;
27/10/2004;33,95;;;
26/10/2004;34,03;;;
25/10/2004;33,9;;;
22/10/2004;33,9;;;
21/10/2004;34,1;;;
20/10/2004;34;;;
19/10/2004;34,1;;;
18/10/2004;34,3;;;
15/10/2004;34,27;;;
14/10/2004;34,26;;;
13/10/2004;34,21;;;
12/10/2004;34,21;;;
11/10/2004;34,21;;;
08/10/2004;34,31;;;
07/10/2004;34,42;;;
06/10/2004;34,26;;;
05/10/2004;34,03;;;
04/10/2004;34,1;;;
01/10/2004;34,1;;;
30/9/2004;34,21;;;
29/9/2004;34,4;;;
28/9/2004;34,54;;;
27/9/2004;34,33;;;
24/9/2004;34,2;;;
23/9/2004;34,26;;;
22/9/2004;34,14;;;
21/9/2004;33,97;;;
20/9/2004;33,94;;;
17/9/2004;34,04;;;
16/9/2004;34,25;;;
15/9/2004;34,43;;;
14/9/2004;34,25;;;
13/9/2004;34,12;;;
10/9/2004;34;;;
08/9/2004;34,06;;;
07/9/2004;34,37;;;
06/9/2004;34,53;;;
03/9/2004;34,38;;;
02/9/2004;34,4;;;
01/9/2004;34,35;;;
31/8/2004;34,11;;;
30/8/2004;33,94;;;
27/8/2004;33,9;;;
26/8/2004;33,84;;;
25/8/2004;33,98;;;
24/8/2004;33,99;;;
23/8/2004;33,92;;;
19/8/2004;33,84;;;
18/8/2004;33,46;;;
17/8/2004;33,41;;;
16/8/2004;33,65;;;
13/8/2004;33,85;;;
12/8/2004;34,01;;;
11/8/2004;34,02;;;
10/8/2004;33,9;;;
09/8/2004;33,63;;;
06/8/2004;33,71;;;
05/8/2004;33,66;;;
04/8/2004;34,04;;;
03/8/2004;33,74;;;
02/8/2004;33,54;;;
30/7/2004;33,41;;;
29/7/2004;33,08;;;
28/7/2004;32,97;;;
27/7/2004;32,74;;;
26/7/2004;32,65;;;
22/7/2004;32,72;;;
21/7/2004;32,84;;;
14/7/2004;32,9;;;
12/7/2004;33,1;;;
09/7/2004;33,02;;;
08/7/2004;32,83;;;
07/7/2004;32,71;;;
06/7/2004;33,13;;;
05/7/2004;33,26;;;
02/7/2004;33,06;;;
01/7/2004;33,01;;;
30/6/2004;33,09;;;
29/6/2004;33,11;;;
25/6/2004;33,37;;;
24/6/2004;33,5;;;
23/6/2004;33,4;;;
22/6/2004;33,01;;;
21/6/2004;32,92;;;
17/6/2004;32,57;;;
16/6/2004;32,28;;;
15/6/2004;32;;;
14/6/2004;32,08;;;
08/6/2004;32,19;;;
07/6/2004;32,16;;;
02/6/2004;32,65;;;
01/6/2004;32,21;;;
27/5/2004;31,85;;;
26/5/2004;31,68;;;
25/5/2004;31,56;;;
24/5/2004;31,3;;;
19/5/2004;31,2;;;
18/5/2004;31,23;;;
17/5/2004;31,39;;;
13/5/2004;31,07;;;
12/5/2004;31,37;;;
11/5/2004;31,34;;;
10/5/2004;32,22;;;
05/5/2004;30,83;;;
04/5/2004;30,81;;;
03/5/2004;30,64;;;
30/4/2004;30,49;;;
29/4/2004;30,18;;;
27/4/2004;30,23;;;
22/4/2004;30,77;;;
21/4/2004;30,86;;;
20/4/2004;30,86;;;
19/4/2004;30,86;;;
16/4/2004;30,86;;;
15/4/2004;30,43;;;
14/4/2004;30,14;;;
13/4/2004;29,78;;;
08/4/2004;29,69;;;
07/4/2004;29,59;;;
06/4/2004;29,51;;;
05/4/2004;29,59;;;
02/4/2004;29,79;;;
01/4/2004;29,79;;;
31/3/2004;29,68;;;
30/3/2004;29,48;;;
29/3/2004;29,52;;;
26/3/2004;29,64;;;
25/3/2004;29,79;;;
24/3/2004;30,07;;;
23/3/2004;30,03;;;
22/3/2004;30,12;;;
19/3/2004;29,98;;;
18/3/2004;30;;;
17/3/2004;29,77;;;
16/3/2004;29,6;;;
15/3/2004;29,67;;;
12/3/2004;29,87;;;
11/3/2004;29,74;;;
10/3/2004;29,96;;;
09/3/2004;30,13;;;
08/3/2004;30,39;;;
05/3/2004;30,21;;;
04/3/2004;30,05;;;
03/3/2004;30,05;;;
02/3/2004;30,33;;;
01/3/2004;30,03;;;
27/2/2004;29,95;;;
26/2/2004;29,75;;;
25/2/2004;29,7;;;
24/2/2004;30,26;;;
20/2/2004;30,69;;;
19/2/2004;30,69;;;
18/2/2004;30,9;;;
17/2/2004;31,42;;;
16/2/2004;31,24;;;
13/2/2004;31,24;;;
12/2/2004;31,19;;;
11/2/2004;31,47;;;
10/2/2004;31,5;;;
09/2/2004;31,41;;;
06/2/2004;31,55;;;
05/2/2004;31,47;;;
04/2/2004;31,43;;;
03/2/2004;31,67;;;
02/2/2004;31,9;;;
30/1/2004;31,45;;;
29/1/2004;31,28;;;
28/1/2004;31,4;;;
27/1/2004;31,78;;;
26/1/2004;31,78;;;
23/1/2004;31,78;;;
22/1/2004;31,33;;;
21/1/2004;31,33;;;
20/1/2004;30,41;;;
19/1/2004;30,41;;;
16/1/2004;30,41;;;
15/1/2004;30,41;;;
14/1/2004;30,41;;;
13/1/2004;30,41;;;
12/1/2004;30,41;;;
09/1/2004;30,41;;;
08/1/2004;30,41;;;
07/1/2004;30,41;;;
06/1/2004;30,86;;;
05/1/2004;30,74;;;
02/1/2004;31,1;;;
30/12/2003;31,27;;;
29/12/2003;31,16;;;
23/12/2003;31,07;;;
22/12/2003;31,1;;;
19/12/2003;30,8;;;
18/12/2003;30,6;;;
17/12/2003;30,47;;;
16/12/2003;30,43;;;
15/12/2003;30,41;;;
12/12/2003;30,07;;;
11/12/2003;29,97;;;
10/12/2003;29,77;;;
09/12/2003;29,93;;;
08/12/2003;29,77;;;
05/12/2003;29,99;;;
04/12/2003;30,77;;;
03/12/2003;30,77;;;
02/12/2003;30,77;;;
01/12/2003;30,72;;;
28/11/2003;31,17;;;
27/11/2003;31,47;;;
26/11/2003;31,54;;;
25/11/2003;31,42;;;
24/11/2003;31,79;;;
21/11/2003;31,36;;;
20/11/2003;30,95;;;
19/11/2003;30,76;;;
18/11/2003;30,33;;;
17/11/2003;30,52;;;
14/11/2003;31,3;;;
13/11/2003;30,3;;;
12/11/2003;30,85;;;
11/11/2003;31,49;;;
10/11/2003;32,08;;;
07/11/2003;32,54;;;
06/11/2003;32,09;;;
05/11/2003;33,01;;;
04/11/2003;34,1;;;
03/11/2003;33,44;;;
31/10/2003;32,34;;;
30/10/2003;31,86;;;
29/10/2003;31,07;;;
28/10/2003;30,77;;;
27/10/2003;31,15;;;
24/10/2003;31,15;;;
23/10/2003;31,15;;;
22/10/2003;30,9;;;
21/10/2003;30,9;;;
20/10/2003;30,2;;;
17/10/2003;29,87;;;
16/10/2003;29,48;;;
15/10/2003;29,48;;;
14/10/2003;29,6;;;
13/10/2003;29,2;;;
10/10/2003;28,75;;;
09/10/2003;28,68;;;
08/10/2003;28,73;;;
07/10/2003;28,65;;;
06/10/2003;28,6;;;
03/10/2003;28,5;;;
02/10/2003;28,5;;;
01/10/2003;28,25;;;
30/9/2003;28,13;;;
29/9/2003;28,13;;;
26/9/2003;28;;;
25/9/2003;27,95;;;
24/9/2003;28;;;
23/9/2003;28;;;
22/9/2003;28;;;
19/9/2003;27,7;;;
18/9/2003;27,65;;;
17/9/2003;27,57;;;
16/9/2003;27,57;;;
15/9/2003;27,8;;;
12/9/2003;27,8;;;
11/9/2003;27,7;;;
10/9/2003;27,52;;;
09/9/2003;27,48;;;
08/9/2003;27,48;;;
05/9/2003;27,48;;;
04/9/2003;27,48;;;
03/9/2003;27,48;;;
02/9/2003;27,52;;;
01/9/2003;27,6;;;
29/8/2003;27,6;;;
28/8/2003;27,6;;;
27/8/2003;27,4;;;
26/8/2003;27,4;;;
25/8/2003;27,4;;;
22/8/2003;27,45;;;
21/8/2003;27,38;;;
20/8/2003;27,4;;;
19/8/2003;27,48;;;
18/8/2003;27,4;;;
15/8/2003;27,48;;;
14/8/2003;27,48;;;
13/8/2003;27,48;;;
12/8/2003;27,38;;;
11/8/2003;27,75;;;
08/8/2003;28,07;;;
07/8/2003;28,13;;;
06/8/2003;28,07;;;
05/8/2003;27,88;;;
04/8/2003;27,75;;;
01/8/2003;27,4;;;
31/7/2003;27,2;;;
30/7/2003;27,2;;;
29/7/2003;27,2;;;
28/7/2003;27,5;;;
25/7/2003;27,2;;;
24/7/2003;27,25;;;
23/7/2003;27,25;;;
22/7/2003;27,4;;;
21/7/2003;27,2;;;
18/7/2003;27,2;;;
17/7/2003;27,2;;;
16/7/2003;27,2;;;
15/7/2003;27,3;;;
14/7/2003;27,4;;;
11/7/2003;27,23;;;
10/7/2003;26,8;;;
09/7/2003;26,77;;;
08/7/2003;26,77;;;
07/7/2003;26,45;;;
04/7/2003;26,35;;;
03/7/2003;26,15;;;
02/7/2003;26,1;;;
01/7/2003;26,1;;;
30/6/2003;26,35;;;
27/6/2003;26,63;;;
26/6/2003;26,68;;;
25/6/2003;26,73;;;
24/6/2003;26,8;;;
23/6/2003;26,55;;;
20/6/2003;26,15;;;
18/6/2003;26,15;;;
17/6/2003;25,88;;;
16/6/2003;25,8;;;
13/6/2003;25,55;;;
12/6/2003;25,6;;;
11/6/2003;25,57;;;
10/6/2003;25,48;;;
06/6/2003;25,43;;;
05/6/2003;25,24;;;
04/6/2003;25,2;;;
03/6/2003;25,05;;;
02/6/2003;25,27;;;
28/5/2003;25,3;;;
27/5/2003;25,27;;;
26/5/2003;25,24;;;
23/5/2003;25,2;;;
22/5/2003;25,3;;;
21/5/2003;25,3;;;
20/5/2003;25,3;;;
19/5/2003;25,28;;;
16/5/2003;25,25;;;
15/5/2003;25,2;;;
